0.0005	0.0003	backupversions
0.0005	0.0003	substrings
0.0005	0.0003	ediff
0.0005	0.0003	prf
0.0005	0.0003	confusingly
0.0005	0.0003	navigating
0.0005	0.0003	defaultpath
0.0005	0.0006	approximated
0.0005	0.0003	modtimes
0.0005	0.0003	aliased
0.0005	0.0003	brisset
0.0005	0.0003	binmode
0.0005	0.0003	servercmd
0.0005	0.0003	addversionno
0.0005	0.0006	pref
0.0005	0.0006	spurious
0.0005	0.0003	propaged
0.0005	0.0003	granularity
0.0005	0.0003	numericids
0.0005	0.0003	synchronised
0.0005	0.0003	theses
0.0005	0.0003	ignorenot
0.001	0.0009	iff
0.0005	0.0003	statusdepth
0.0005	0.0003	gethostname
0.0005	0.0003	unisonlocalhostname
0.0005	0.0003	garrigue
0.0005	0.0006	reorganized
0.0005	0.0009	falsely
0.0005	0.0003	alphabetical
0.0005	0.0003	sortnewfirst
0.0005	0.0003	sortbysize
0.0005	0.0003	sortfirst
0.0005	0.0003	sortlast
0.0005	0.0003	grpahical
0.0005	0.0006	arrows
0.0005	0.0003	overridded
0.0005	0.0003	saul
0.0005	0.0003	sshversion
0.0005	0.0003	insensitively
0.0005	0.0003	opendir
0.0005	0.0003	scrolled
0.0005	0.0012	subsection
0.0005	0.0003	specifier
0.0005	0.0003	expands
0.0005	0.0003	backslash
0.0005	0.0012	interpreted
0.0005	0.0003	canonization
0.0005	0.0003	gommier
0.0005	0.0003	tridgell
0.0005	0.0003	mackerras
0.0005	0.0006	diffs
0.0005	0.0003	diplayed
0.0005	0.0003	incremented
0.0005	0.0003	cma
0.0005	0.0003	lpthread
0.0005	0.0003	vouillon
0.0005	0.0003	uitk
0.0005	0.0003	myfileselect
0.0005	0.0003	labltk
0.0005	0.0003	camltk
0.0005	0.0003	coexist
0.0005	0.0006	umask
0.0005	0.0003	symnbolic
0.0005	0.0003	nonexistant
0.0005	0.0003	becuase
0.0005	0.0003	reimplementation
0.0005	0.0003	globbing
0.0005	0.0003	precompiled
0.0005	0.0003	tracing
0.0005	0.0003	profilename
0.0005	0.0003	killserver
0.001	0.0012	terminates
0.0005	0.0009	shutting
0.0005	0.0003	initalization
0.001	0.0009	strive
0.001	0.0003	fryte
0.0005	0.0003	backtraces
0.0005	0.0003	ksensors
0.0005	0.0003	nut
0.0005	0.0003	jca
0.0005	0.0003	keystores
0.0005	0.0003	serialize
0.0005	0.0003	probabily
0.0005	0.0003	technics
0.0005	0.0015	sinderson
0.0005	0.0003	maligning
0.0005	0.0003	halvorson
0.0005	0.0012	attaching
0.0021	0.0001	adp
0.001	0.0001	_nextpart_ddso
0.001	0.0001	ggxsd
0.001	0.0001	layti
0.0021	0.0009	ldgegbmftzt
0.0021	0.0009	vorvjbve
0.0021	0.0009	siibjb
0.0021	0.0009	psjnawnyb
0.0021	0.0009	nvznqg
0.0021	0.0009	rnjvbnrqywdliduumci
0.0021	0.0009	lpsjqcm
0.0021	0.0009	nswqiignvbnrlbnq
0.0021	0.0009	ikzyb
0.0021	0.0009	ugfnzs
0.0021	0.0009	iurg
0.0021	0.0009	lbnqipg
0.0021	0.0009	llsfwl
0.0021	0.0009	bfnt
0.0021	0.0009	dppl
0.0021	0.0009	cavotw
0.0021	0.0009	kxaq
0.0021	0.0009	sbwmxqtituyqa
0.0021	0.0009	pqwgy
0.0021	0.0009	phagc
0.0021	0.0009	idbwedsgbwfyz
0.0021	0.0009	lulwjvdhrvbtogmhb
0.0021	0.0009	iizgwoda
0.0021	0.0009	dqqzb
0.0021	0.0009	tkprsbwm
0.0021	0.0009	rcdl
0.0021	0.0009	kpghyifnjwku
0.0021	0.0009	ciagpgnlbnrlcj
0.0021	0.0009	nciagphrhymxlihn
0.0021	0.0009	ewxlpsjib
0.0021	0.0009	idfwecbkb
0.0021	0.0009	zgmdawmdsg
0.0021	0.0009	oybib
0.0021	0.0009	jkzxity
0.0021	0.0009	uiighlawdodd
0.0021	0.0009	iibjzwxsu
0.0021	0.0009	imcig
0.0021	0.0009	ijaiihdpzhropsi
0.0021	0.0009	mdqiigjvcmrlcj
0.0021	0.0009	yzgvyy
0.0021	0.0009	jsawdodd
0.0021	0.0009	izawodawmcigym
0.0021	0.0009	iimxmtexmteipg
0.0021	0.0009	kicagidx
0.0021	0.0012	nciagicagidx
0.0021	0.0009	qwxp
0.0021	0.0009	imnlbnrlciigywxpz
0.0021	0.0009	pzgrszsigd
0.0021	0.0012	iju
0.0021	0.0009	ocigymddb
0.0021	0.0009	zgrkywmcig
0.0021	0.0009	psiznjuipg
0.0021	0.0009	kicagicagphagywxpz
0.0021	0.0009	oua
0.0031	0.0012	dqogicagica
0.0021	0.0009	udcbmywnlpsk
0.0021	0.0009	leixekiihnpemu
0.0021	0.0009	ypsijmdawmezg
0.0021	0.0009	mbqpcpm
0.0042	0.0009	pgzvbnqgzmfj
0.0021	0.0009	ivnc
0.0021	0.0009	osxpiibzaxplpsi
0.0021	0.0009	dqogicagicczxkzopeiv
0.0021	0.0009	krpqfom
0.0021	0.0009	txp
0.0021	0.0009	gmbiymxaywthi
0.0021	0.0009	pkrgrsm
0.0021	0.0009	zwvzm
0.0021	0.0009	qvipgq
0.0021	0.0009	passs
0.0021	0.0009	qtekspc
0.0021	0.0009	nciagicagidxwigfsawdupsjjzw
0.0021	0.0009	zxiipjxmb
0.0031	0.0009	igzh
0.0021	0.0009	irzqt
0.0021	0.0009	sigc
0.0031	0.0009	incigy
0.0021	0.0009	iimwmdawrkyiprncpmg
0.0021	0.0009	osxpiibjb
0.0021	0.0009	zgmdawmcigc
0.0021	0.0009	vve
0.0021	0.0009	fdwvzm
0.0021	0.0009	udcbmywnl
0.0021	0.0009	lbqr
0.0021	0.0009	rsksqbmpuav
0.0021	0.0012	pjxm
0.0021	0.0009	sigy
0.0021	0.0009	iingrjawrkyiihnpemu
0.0021	0.0009	ijyipqazm
0.0021	0.0009	ztxmehpc
0.0021	0.0009	ncigy
0.0021	0.0009	iimwmdawrkyiprropl
0.0021	0.0009	ssczxdw
0.0021	0.0009	ozwvzm
0.0021	0.0009	leixeki
0.0021	0.0009	ypsijmdawmezgiibzaxplpsi
0.0021	0.0009	xmpn
0.0021	0.0012	mcxvvdds
0.0021	0.0009	trncpmikskzis
0.0021	0.0009	zkaopvw
0.0021	0.0009	osxpiibzaxpl
0.0021	0.0009	yxtbd
0.0021	0.0009	qrq
0.0021	0.0009	zraku
0.0031	0.0012	nciagicag
0.0021	0.0009	idxwigfsawdupsjjzw
0.0021	0.0009	awmuadholmnvbs
0.0021	0.0009	ipg
0.0021	0.0009	icagpgzvbnqgc
0.0021	0.0009	iniigzmfjzt
0.0021	0.0009	mrhvpli
0.0021	0.0009	rdokckbrwfoqurnapc
0.0021	0.0009	ymkta
0.0021	0.0009	xmgs
0.0021	0.0009	wsp
0.0021	0.0009	tqxpptukdqq
0.0021	0.0009	puskscgvrlf
0.0021	0.0009	qjwvcd
0.0021	0.0009	nciagicagidxwpjxm
0.0021	0.0009	ypsijzmywmgzmij
0.0021	0.0009	vdmljlmg
0.0021	0.0009	icagigh
0.0021	0.0009	dzwvyt
0.0021	0.0009	kicagicagphnwyw
0.0021	0.0012	gbgfuzz
0.0021	0.0009	izw
0.0021	0.0009	tdxmipjxmb
0.0021	0.0009	ijcipnbzojwvzm
0.0021	0.0009	aaraqekqvrlepncm
0.0021	0.0009	zirmg
0.0021	0.0009	tmnqpc
0.0021	0.0009	wcikar
0.0021	0.0009	lkvppc
0.0031	0.0009	zps
0.0021	0.0009	upsvu
0.0021	0.0009	bwpc
0.0021	0.0009	pjxwpg
0.0021	0.0009	icagpgzvbnqgy
0.0021	0.0009	iingrjawmdaipqzwqkesebzxuuywqqzdpkoo
0.0021	0.0009	lkvpr
0.0021	0.0009	qdltk
0.0021	0.0009	pfq
0.0021	0.0009	dwvzm
0.0021	0.0009	qpmktuq
0.0021	0.0009	skvalt
0.0021	0.0009	cbjcpu
0.0021	0.0009	nfsk
0.0021	0.0009	nciagicagikfapha
0.0021	0.0009	hqdwvdgq
0.0021	0.0009	ncjxocibtsvpfpsixij
0.0021	0.0009	ncjxw
0.0021	0.0009	ewxlpsjtyxjnaw
0.0021	0.0012	tdg
0.0021	0.0009	woiawchg
0.0021	0.0009	idbwecigywxpz
0.0021	0.0012	cii
0.0021	0.0009	pncms
0.0021	0.0009	wlq
0.0021	0.0009	kijvcyhqasjt
0.0021	0.0009	gmqaasqoymuati
0.0021	0.0009	vdcr
0.0021	0.0009	izuynnwoyatjmd
0.0031	0.0009	ibgfuayi
0.0005	0.0012	dermot
0.0005	0.0006	smoothwall
0.0005	0.0006	eveything
0.0005	0.0006	portmapping
0.0005	0.0009	routable
0.0005	0.0006	outwards
0.001	0.0001	rvn
0.001	0.0001	kgwu
0.001	0.0001	hsczsz
0.001	0.0001	kjrnk
0.001	0.0001	bnm
0.001	0.0001	qotls
0.001	0.0001	tmjawm
0.001	0.0001	tqnntcmcjvls
0.001	0.0001	ynw
0.001	0.0001	squ
0.001	0.0001	nbqufq
0.001	0.0001	rzktefx
0.001	0.0001	nosbihorxn
0.001	0.0001	puqsb
0.001	0.0001	horhtw
0.001	0.0001	bnawlvhu
0.001	0.0001	btrbgow
0.001	0.0001	uyztw
0.001	0.0003	zzzzason
0.001	0.0001	rfkindysadvnqw
0.001	0.0001	nerasdf
0.001	0.0001	szdrx
0.001	0.0001	ehoosend
0.001	0.0001	timeapril
0.001	0.0001	addchina
0.001	0.0001	approver
0.001	0.0003	cie
0.001	0.0001	dowell
0.001	0.0001	rmb
0.001	0.0001	aaqskzjrgabaqeblaesaad
0.001	0.0001	wbdadiijswlhzisksw
0.001	0.0001	kf
0.001	0.0001	zi
0.001	0.0001	zynt
0.001	0.0001	wfd
0.001	0.0001	wbdatu
0.001	0.0001	oetcs
0.001	0.0001	nruzp
0.001	0.0001	waarcanzby
0.001	0.0001	dasia
0.001	0.0001	ahebaxeb
0.001	0.0001	qaggabaambaqeaaaaaaaaaaaaaaaidbaefbv
0.001	0.0001	eaeyqaaicaqidawofawiebqqcawab
0.001	0.0001	agmrbbihmvetfeefiji
0.001	0.0001	fxcogrm
0.001	0.0001	jsocevi
0.001	0.0001	ksssrdvgm
0.001	0.0001	rewc
0.001	0.0001	hodothhjwr
0.001	0.0001	eabkbaqeb
0.001	0.0001	aqebaaaaaaaaaaaaaaabagmebf
0.001	0.0001	eadaraqeaagicageeaqmeagmbaaabahehmqmsqvetbciyyyeu
0.001	0.0001	qnezkagxwefduvdr
0.001	0.0001	oadambaairaxeapwddd
0.001	0.0001	bwdljyewcpdld
0.001	0.0001	btoiaayaaaaaaaaaaaaaaa
0.001	0.0001	aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaawv
0.001	0.0001	vzwzwjj
0.001	0.0001	fzdt
0.001	0.0001	ajnlo
0.001	0.0001	fzq
0.001	0.0001	uavu
0.001	0.0001	psofyd
0.001	0.0001	fgar
0.001	0.0001	xyak
0.001	0.0001	upswacvu
0.001	0.0001	sofyd
0.001	0.0001	upswa
0.001	0.0001	psof
0.001	0.0001	yd
0.001	0.0001	xya
0.001	0.0001	wacvu
0.001	0.0001	fga
0.001	0.0001	psofygq
0.001	0.0001	moykzzzzl
0.0021	0.0003	xl
0.001	0.0001	mhyv
0.001	0.0001	akqafp
0.001	0.0001	dgaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaup
0.001	0.0001	eplqfqfxovh
0.001	0.0001	kzl
0.001	0.0001	maaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa
0.001	0.0001	aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa
0.001	0.0001	aaaaaaaaaaaaaaaaaaaaak
0.001	0.0001	esw
0.001	0.0001	wafhxl
0.001	0.0001	akqafpdgaaaqnzghn
0.001	0.0001	qqep
0.001	0.0001	rntg
0.001	0.0001	pqs
0.001	0.0001	obl
0.001	0.0001	zpojq
0.001	0.0001	mvfiv
0.001	0.0001	gqjfcxpgy
0.001	0.0001	zzoabeaqnzghn
0.001	0.0001	zpois
0.001	0.0001	pwjfx
0.001	0.0001	hrwgeiwrnyf
0.001	0.0001	jmnaqaaqbvzcocobkhfn
0.001	0.0001	odcwtamnrydd
0.001	0.0001	nvdnfml
0.001	0.0001	vtbrxqe
0.001	0.0001	elj
0.001	0.0001	iyztmzqaciarstjxz
0.001	0.0001	gpha
0.001	0.0001	mbwsghtj
0.001	0.0003	oq
0.001	0.0001	mzx
0.001	0.0001	gzq
0.001	0.0001	mvsaitswvymxg
0.001	0.0001	ztmyx
0.001	0.0001	aeqaaaup
0.001	0.0001	maaaaaav
0.001	0.0001	zjwmi
0.001	0.0001	lkttem
0.001	0.0001	bcuc
0.001	0.0001	kaff
0.001	0.0001	rhrnrkm
0.001	0.0001	ngnbf
0.001	0.0001	auqv
0.001	0.0001	tivru
0.001	0.0001	gwgp
0.001	0.0001	pvfpkp
0.001	0.0003	mq
0.001	0.0001	abjydh
0.001	0.0001	uqv
0.001	0.0001	yncjkcf
0.001	0.0001	jcmsiyw
0.001	0.0001	dnbra
0.001	0.0001	rhcslldch
0.001	0.0001	tiapungmf
0.001	0.0001	pvfpkdxlgpv
0.001	0.0001	eudlko
0.001	0.0001	nndxzemy
0.001	0.0001	tcdz
0.001	0.0001	lqnbgye
0.001	0.0001	twxr
0.001	0.0001	abjudp
0.001	0.0001	aghfdp
0.001	0.0001	yapuna
0.001	0.0001	kqtrvblbcwxz
0.001	0.0001	fpfaaabmt
0.001	0.0001	tdvjhjsyuhpt
0.001	0.0001	mgo
0.001	0.0001	jqxvta
0.001	0.0001	aeuaiw
0.001	0.0001	kqtzlnc
0.001	0.0001	atbj
0.001	0.0001	qvx
0.001	0.0001	pvfpkx
0.001	0.0001	qbjydh
0.001	0.0001	yjq
0.001	0.0001	qkjlleb
0.001	0.0001	goaeubvbqkqpbzyw
0.001	0.0001	fih
0.001	0.0001	lqptobn
0.001	0.0001	tcaaz
0.001	0.0001	zkuvjcnxrnk
0.001	0.0003	cmj
0.001	0.0001	jismzbwdh
0.001	0.0001	yjx
0.001	0.0001	zslipm
0.001	0.0001	aqbjsdh
0.001	0.0001	afkr
0.001	0.0001	yhrtcbaqqsvtanhoh
0.001	0.0001	jkubvqnrghrcuox
0.001	0.0001	eqrywrmjjjqmaybpkoyyue
0.001	0.0001	zzh
0.001	0.0001	lum
0.001	0.0001	fdfvbvkemz
0.001	0.0001	cwigaaaaaaaabyulclk
0.001	0.0001	swqogzaxwrvbi
0.001	0.0001	lqaxwrbnada
0.001	0.0001	keh
0.001	0.0001	ttcegdppdt
0.001	0.0001	zqzs
0.001	0.0001	oaqutvnbnlof
0.001	0.0001	amdivkntfoynzbngwaeaaqt
0.001	0.0001	fvut
0.001	0.0001	yfpkbadp
0.001	0.0001	yuqm
0.001	0.0001	hfdp
0.001	0.0001	hqm
0.001	0.0001	ajxzg
0.001	0.0001	dyirfadkprisyas
0.001	0.0001	hqvv
0.001	0.0001	iuyxwhllxe
0.001	0.0001	cafgk
0.001	0.0001	yeizi
0.001	0.0001	tamazbddcq
0.001	0.0001	ujxfdxrznjuddqdbou
0.001	0.0001	udiwjrzxl
0.001	0.0001	hfk
0.001	0.0001	pykkmnjgnxw
0.001	0.0001	vaykv
0.001	0.0001	qqpzxux
0.001	0.0001	evydhrru
0.001	0.0001	tunmm
0.001	0.0001	otywzrvyacadlpx
0.001	0.0001	umsp
0.001	0.0001	lql
0.001	0.0001	wcoppj
0.001	0.0001	sabfacnjqg
0.001	0.0001	pklkyf
0.001	0.0001	miywptsbj
0.001	0.0001	lyjp
0.001	0.0001	aumvkaptadz
0.001	0.0001	rubsuy
0.001	0.0001	fcelf
0.001	0.0001	flris
0.001	0.0001	dabfaaaaaaaaaaabgywyuuszwsmjeu
0.001	0.0001	yywpvteaukbfaci
0.001	0.0001	omoytbazwgti
0.001	0.0001	mrfwpungmf
0.001	0.0001	pvfpkaarfbwpxzh
0.001	0.0001	rzy
0.001	0.0001	btayl
0.001	0.0001	oiggv
0.001	0.0001	kdvf
0.001	0.0001	svafwmdgu
0.001	0.0001	nhbng
0.001	0.0001	gbvfqiuoo
0.001	0.0001	zilqu
0.001	0.0001	jukmpts
0.001	0.0001	trvdzjpjkuqm
0.001	0.0001	webjbk
0.001	0.0001	sxncyy
0.001	0.0001	ymezxl
0.001	0.0001	aaigkdrqyafbvteeht
0.001	0.0001	tietnxsbj
0.001	0.0001	tbxbyorusvqnu
0.001	0.0001	gkajk
0.001	0.0001	ehiu
0.001	0.0001	rugzttq
0.001	0.0001	souku
0.001	0.0001	lxto
0.001	0.0001	xvd
0.001	0.0001	ebt
0.001	0.0001	ghnvyi
0.001	0.0001	zktilhpdha
0.001	0.0001	wdpxgtsi
0.001	0.0001	zflhvaygv
0.001	0.0001	bfabyaawz
0.001	0.0001	pru
0.001	0.0001	lqo
0.001	0.0001	hphtkvdjdvnxeackaaaaaaaaaaaaaaaafcvwyfk
0.001	0.0001	lcuxrmplf
0.001	0.0001	auga
0.001	0.0001	bvdzsjw
0.001	0.0001	stmd
0.001	0.0001	xvcbrwm
0.001	0.0001	lvjwgjtqttk
0.001	0.0001	dtb
0.001	0.0001	foyt
0.001	0.0001	kyltxm
0.001	0.0001	ahzwpxfxwoc
0.001	0.0001	iuot
0.001	0.0001	wzsdrzuabs
0.001	0.0001	artsvcfe
0.001	0.0001	rkdzbn
0.001	0.0001	dlfldy
0.001	0.0001	dwogoo
0.001	0.0001	yzdqk
0.001	0.0001	dtp
0.001	0.0001	mul
0.001	0.0001	hbk
0.001	0.0001	sdbd
0.001	0.0001	wbl
0.001	0.0001	facdyxfczgpk
0.001	0.0001	dvmz
0.001	0.0001	txevzndvisj
0.001	0.0001	zmzzrlbyvfwnz
0.001	0.0001	tcbcq
0.001	0.0001	zzhhz
0.001	0.0001	zay
0.001	0.0001	brh
0.001	0.0001	ubywm
0.001	0.0001	zdvt
0.001	0.0001	ewdscnhllogrtqxhd
0.001	0.0003	zx
0.001	0.0001	jpbqk
0.001	0.0001	orncuhisnxcyg
0.001	0.0001	drynku
0.001	0.0001	jnflingntedj
0.001	0.0001	hnoxe
0.001	0.0001	sfq
0.001	0.0001	tcdlnxviwt
0.001	0.0001	qbjj
0.001	0.0001	sftbsswchnnfljo
0.001	0.0001	wstcnl
0.001	0.0001	zhd
0.001	0.0001	afvhaq
0.001	0.0001	zrszjced
0.001	0.0001	aadfaix
0.0021	0.0001	npc
0.001	0.0001	hzyz
0.001	0.0001	tilkbhcwg
0.001	0.0001	dkwulr
0.001	0.0001	hszb
0.001	0.0001	acx
0.001	0.0001	evwaaalqfqfxks
0.001	0.0001	dlaaetzaaa
0.001	0.0001	oyeu
0.001	0.0001	fefmply
0.001	0.0001	rnthbnunr
0.001	0.0001	rus
0.001	0.0001	mvqdpjpm
0.001	0.0001	hcudyuqpay
0.001	0.0001	rgx
0.001	0.0001	aak
0.001	0.0001	ipymce
0.001	0.0001	ywadm
0.001	0.0001	bhgtjjguc
0.001	0.0001	wbmr
0.001	0.0001	sdnss
0.001	0.0001	nhev
0.001	0.0006	pj
0.001	0.0001	ahttjf
0.001	0.0001	bx
0.001	0.0001	rkpc
0.001	0.0001	jxzswepm
0.001	0.0001	kjofs
0.001	0.0001	ozzrr
0.001	0.0001	qlvjv
0.001	0.0001	tfsjj
0.001	0.0001	ecju
0.001	0.0001	zqao
0.001	0.0001	azq
0.001	0.0001	jvx
0.001	0.0001	agav
0.001	0.0001	uanmnu
0.001	0.0001	vtqhkqtj
0.001	0.0001	iyfn
0.001	0.0001	pexjhh
0.001	0.0001	uspd
0.001	0.0001	hrfnzmxg
0.001	0.0001	krnfpql
0.001	0.0001	kpxuyqazlrlneio
0.001	0.0001	xtwld
0.001	0.0001	egywg
0.001	0.0001	hqq
0.001	0.0001	jnrevlpumul
0.001	0.0001	hlfuyscjuyyu
0.001	0.0001	omdxai
0.001	0.0001	rhlcx
0.001	0.0001	nkzu
0.001	0.0001	fnlp
0.001	0.0001	ipymtdzusayt
0.001	0.0001	dsnkybln
0.001	0.0001	bjvx
0.001	0.0001	owm
0.001	0.0001	yaw
0.001	0.0001	ufr
0.001	0.0001	dtlln
0.001	0.0001	knp
0.001	0.0001	tpv
0.001	0.0001	fmyyk
0.001	0.0001	jewwz
0.001	0.0001	nbvqa
0.001	0.0001	brkeczfuxo
0.001	0.0001	qip
0.001	0.0001	oxqszzp
0.001	0.0001	gcdsnhkepffmlhkeohtwcplf
0.001	0.0001	qaolq
0.001	0.0001	vyn
0.001	0.0001	tgeprnjo
0.001	0.0001	kljiz
0.001	0.0001	lmmlltjbs
0.001	0.0001	ptv
0.001	0.0001	qix
0.001	0.0001	iarge
0.001	0.0001	wdtbf
0.001	0.0001	rpsqi
0.001	0.0001	vri
0.001	0.0001	awdgvlaxit
0.001	0.0001	tpafnjayc
0.001	0.0001	elbpwqhfpjqwfgnt
0.001	0.0001	wvajvwoqxtsta
0.001	0.0001	njyc
0.001	0.0001	mgz
0.001	0.0001	ntzpkc
0.001	0.0001	xhw
0.001	0.0001	ijok
0.001	0.0001	aegolf
0.001	0.0001	naxsn
0.001	0.0001	zoqaj
0.001	0.0001	psecnyx
0.001	0.0001	kqu
0.001	0.0001	dky
0.001	0.0001	rli
0.001	0.0001	cyf
0.001	0.0001	wcpp
0.001	0.0001	hjwmplmnktk
0.001	0.0001	zcnzbyvhrad
0.001	0.0001	fwtsqruiqof
0.001	0.0001	nkssaeobzyl
0.001	0.0001	blxgayoaaaaagty
0.001	0.0001	lztpuf
0.001	0.0001	leim
0.001	0.0001	tnpdr
0.001	0.0001	glsnbp
0.001	0.0001	tzl
0.001	0.0001	yhnsi
0.001	0.0001	ttpvr
0.001	0.0001	zyacvhmje
0.001	0.0001	xtolxxzzw
0.001	0.0001	bnwrhgnfduum
0.001	0.0001	fea
0.001	0.0001	mdo
0.001	0.0001	pvhjtgplk
0.001	0.0001	tlvhp
0.001	0.0001	ldumqlyxfm
0.001	0.0001	xorbb
0.001	0.0001	kenktnjyfn
0.001	0.0001	kvurhhdjrylnxzfbo
0.001	0.0001	ynhhx
0.001	0.0001	gvxb
0.001	0.0001	tobljt
0.001	0.0001	bydcudp
0.001	0.0001	yxl
0.001	0.0001	rnlpce
0.001	0.0001	dlqth
0.001	0.0001	ixs
0.001	0.0001	clhiz
0.001	0.0001	jdvq
0.001	0.0001	pjbdqqo
0.001	0.0001	dlzglo
0.001	0.0001	tufk
0.001	0.0001	xpsk
0.001	0.0001	bltcqaptdmcegdjxfzsjfc
0.001	0.0001	cxa
0.001	0.0001	expi
0.001	0.0001	jcfwsbxdhma
0.001	0.0001	xvlcm
0.001	0.0001	ysnkbzktfxzdr
0.001	0.0001	qoscnhjtnadodwaa
0.001	0.0001	srlj
0.001	0.0003	utk
0.001	0.0001	zzro
0.001	0.0001	sccveypg
0.001	0.0001	jocngg
0.001	0.0001	sudfkk
0.001	0.0001	oucrfjlmg
0.001	0.0001	reidvypg
0.001	0.0001	sllvta
0.001	0.0001	yuuwxkxg
0.001	0.0001	kwwozbnhmrclanxoidjfjpvpezg
0.001	0.0001	pjbtql
0.001	0.0001	qllcewuapbekv
0.001	0.0001	hvl
0.001	0.0001	epzmsp
0.001	0.0001	hphtqetw
0.001	0.0001	dofbwptzdxqrq
0.001	0.0001	rkmjys
0.001	0.0001	aggv
0.001	0.0001	cjdfgakmmbsunktk
0.001	0.0001	ssq
0.001	0.0001	ftuds
0.001	0.0001	jyxpkvjdfgarf
0.001	0.0001	lstlzp
0.001	0.0001	tnjhr
0.001	0.0001	mzthrgrnr
0.001	0.0001	rpdpc
0.001	0.0003	nys
0.001	0.0001	wtkvkvj
0.001	0.0001	tffjayrnwqu
0.001	0.0001	vvvlkopsz
0.001	0.0001	jrskovkt
0.001	0.0001	azbl
0.001	0.0001	wwu
0.001	0.0001	diuvtwelkyj
0.001	0.0001	pqkpqadje
0.001	0.0001	sdaaioaaaaahe
0.001	0.0001	qjtpduwen
0.001	0.0001	vtjfc
0.001	0.0001	lnvkk
0.001	0.0001	typkekaehbwmvebx
0.001	0.0001	zkqd
0.001	0.0001	rwhzjp
0.001	0.0001	gxs
0.001	0.0001	vhgmum
0.001	0.0001	afeoanyklg
0.001	0.0001	tvomnxexrlkjy
0.001	0.0001	kfreflpuxbiyazt
0.001	0.0001	rtmpysufjhe
0.001	0.0001	vbvtygbo
0.001	0.0001	tervohvbonqm
0.001	0.0001	kdnxjtocueptsbwm
0.001	0.0001	dzq
0.001	0.0001	ayz
0.001	0.0001	mtudx
0.001	0.0001	uxn
0.001	0.0001	fxy
0.001	0.0001	xhnopexldxrgmhlntxx
0.001	0.0001	lmex
0.001	0.0001	orc
0.001	0.0001	vck
0.001	0.0001	tjef
0.001	0.0001	qjqwsjzyhow
0.001	0.0001	xj
0.001	0.0001	ysxldpgafkfq
0.001	0.0001	fmjf
0.001	0.0001	qntzqrhvypxxldtuvknrfoxmr
0.001	0.0001	asltb
0.001	0.0001	xspk
0.001	0.0001	owoeo
0.001	0.0001	hqrkjnrdpg
0.001	0.0001	kcetoen
0.001	0.0001	znptkumyvg
0.001	0.0001	hlresx
0.001	0.0001	xgu
0.001	0.0001	qhvxxhowywi
0.001	0.0001	fdhyhk
0.001	0.0001	tsk
0.001	0.0001	stnp
0.001	0.0001	wsptww
0.001	0.0001	jfarsbeesthf
0.001	0.0001	rvgnzjpyxieweprtar
0.001	0.0001	ysul
0.001	0.0001	hsgm
0.001	0.0001	tzz
0.001	0.0001	pkv
0.001	0.0001	reyz
0.001	0.0001	ujwptn
0.001	0.0001	kvizmjqetw
0.001	0.0001	oefffe
0.001	0.0001	ewex
0.001	0.0001	flp
0.001	0.0001	ipynphtrlpxd
0.001	0.0001	rwkqm
0.001	0.0001	xriqu
0.001	0.0009	uo
0.001	0.0001	nqcfbvjvw
0.001	0.0001	lgx
0.001	0.0001	zkquvtihhmzttfz
0.001	0.0001	bhjnrng
0.001	0.0001	nrmds
0.001	0.0001	oddsbhklj
0.001	0.0001	jbbyq
0.001	0.0001	locsua
0.001	0.0001	okm
0.001	0.0001	fnt
0.001	0.0001	spn
0.001	0.0001	rzu
0.001	0.0001	kdtq
0.001	0.0001	mehnnth
0.001	0.0001	onytlxjsi
0.001	0.0001	ngvsanwrc
0.001	0.0001	bxbvpr
0.001	0.0001	qn
0.001	0.0001	dqeam
0.001	0.0001	apq
0.001	0.0001	wrssmq
0.001	0.0001	kyup
0.001	0.0001	agggaaaaaaaaaaaa
0.001	0.0001	akqafpdgjsi
0.001	0.0001	waqjakg
0.001	0.0001	opnfeoxuvhcjolumwjzjqg
0.001	0.0001	jzui
0.001	0.0001	zkttdj
0.001	0.0001	loaxx
0.001	0.0001	uoo
0.001	0.0001	dqwwkve
0.001	0.0001	anpvjz
0.001	0.0001	dtldr
0.001	0.0001	cmpckyxzn
0.001	0.0001	cvgythj
0.001	0.0001	qwijdeyvzn
0.001	0.0001	wzunjlmwuqonhyotdafzd
0.001	0.0001	imjdj
0.001	0.0001	gvgynzoxj
0.001	0.0001	rngg
0.001	0.0001	pyrj
0.001	0.0001	debq
0.001	0.0001	aetpc
0.001	0.0001	kgacxjgmstaxu
0.001	0.0001	xtpeaokyuj
0.001	0.0001	jfh
0.001	0.0001	gaiiud
0.001	0.0001	ysw
0.001	0.0001	tzswosfqc
0.001	0.0001	jnrbio
0.001	0.0001	ljztr
0.001	0.0001	xxkdzi
0.001	0.0001	akkwnul
0.001	0.0001	euwm
0.001	0.0001	pkwak
